#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,
#Device Name: Discovery2,,,,,,,,
#Serial Number: SN:210321AE0290,,,,,,,,
#Date Time: 2024-09-22 20:45:31.093,,,,,,,,
#Sample rate: 800000Hz,,,,,,,,
#Samples: 8192,,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Wavegen Channel 1: Running,,,,,,,,
#Mode: Custom,,,,,,,,
#Type: Custom1,,,,,,,,
#Frequency: 200 Hz,,,,,,,,
#Period: 5 ms,,,,,,,,
#Amplitude: 1 V,,,,,,,,
#Offset: 0 V,,,,,,,,
#Phase: 0 °,,,,,,,,
,,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,Average Noise%Err,
-0.003874583,0.9125699690730286,-0.001929555,,0.987770114,7.613122117,,,
-0.003873333,0.9125699690730286,-0.001594622,,0.98801381,7.635909527,,,
-0.003872083,0.9125699690730286,-0.000924755,,0.988255067,7.65845791,,,
-0.003870833,0.9125699690730286,-0.001929555,,0.988493887,7.680767554,,,
-0.003869583,0.9125699690730286,-0.001259688,,0.988730267,7.702838742,,,
-0.003868333,0.9135789903185002,-0.001929555,,0.988964208,7.622643668,,,
-0.003867083,0.9129063094881857,-0.001929555,,0.989195708,7.712265462,,,
-0.003865833,0.9132426499033429,-0.001259688,,0.989424768,7.699637288,,,
-0.003864583,0.9139153307336574,-0.001259688,,0.989651387,7.652801491,,,
-0.003863333,0.9139153307336574,-0.001259688,,0.989875563,7.673715318,,,
-0.003862083,0.9139153307336574,-0.001929555,,0.990097298,7.694391971,,,
-0.003860833,0.9142516711488146,-0.001594622,,0.990316589,7.680868793,,,
-0.003859583,0.914924352,-0.001594622,,0.990533437,7.633168348,,,
-0.003858333,0.9145880115639718,-0.001929555,,0.99074784,7.687105215,,,
-0.003857083,0.9155970328094435,-0.001594622,,0.9909598,7.605027655,,,
-0.003855833,0.9152606923942862,-0.001259688,,0.991169314,7.658491867,,,
-0.003854583,0.9152606923942862,-0.002264488,,0.991376382,7.677779206,,,
-0.003853333,0.9159333732246007,-0.001594622,,0.991581004,7.628991567,,,
-0.003852083,0.9162697136397578,-0.001259688,,0.99178318,7.613908766,,,
-0.003850833,0.9159333732246007,-0.001929555,,0.991982909,7.666415903,,,
-0.003849583,0.9159333732246007,-0.002264488,,0.99218019,7.684775126,,,
-0.003848333,0.9162697136397578,-0.001594622,,0.992375022,7.669006889,,,
-0.003847083,0.9155970328094435,-0.001929555,,0.992567407,7.754674736,,,
-0.003845833,0.9155970328094435,-0.001929555,,0.992757342,7.772323191,,,
-0.003844583,0.9155970328094435,-0.001594622,,0.992944828,7.789737419,,,
-0.003843333,0.9155970328094435,-0.001259688,,0.993129863,7.806917637,,,
-0.003842083,0.9159333732246007,-0.001929555,,0.993312448,7.790003576,,,
-0.003840833,0.9166060540549151,-0.001594622,,0.993492583,7.739013867,,,
-0.003839583,0.9162697136397578,-0.001929555,,0.993670266,7.789359791,,,
-0.003838333,0.9159333732246007,-0.001259688,,0.993845497,7.839460357,,,
-0.003837083,0.9162697136397578,-0.001259688,,0.994018276,7.821643142,,,
-0.003835833,0.9166060540549151,-0.001929555,,0.994188602,7.803604674,,,
-0.003834583,0.9169423944700723,-0.001259688,,0.994356476,7.785344894,,,
-0.003833333,0.9166060540549151,-0.001929555,,0.994521895,7.834502355,,,
-0.003832083,0.9172787348852295,-0.002264488,,0.994684861,7.781974916,,,
-0.003830833,0.9176150753003868,-0.001594622,,0.994845373,7.763045365,,,
-0.003829583,0.917951416,-0.000924755,,0.99500343,7.743894326,,,
-0.003828333,0.9182877561307011,-0.001594622,,0.995159032,7.724521725,,,
-0.003827083,0.9182877561307011,-0.002264488,,0.995312178,7.738719943,,,
-0.003825833,0.9182877561307011,-0.001594622,,0.995462869,7.752686217,,,
-0.003824583,0.917951416,-0.001594622,,0.995611103,7.800203028,,,
-0.003823333,0.917951416,-0.000924755,,0.995756881,7.813700986,,,
-0.003822083,0.9182877561307011,-0.001594622,,0.995900202,7.793195096,,,
-0.003820833,0.9192967773761728,-0.001929555,,0.996041065,7.704932126,,,
-0.003819583,0.9192967773761728,-0.001594622,,0.996179471,7.717755305,,,
-0.003818333,0.9196331177913301,-0.001929555,,0.996315419,7.696588859,,,
-0.003817083,0.9199694582064872,-0.001259688,,0.996448909,7.675200418,,,
-0.003815833,0.9199694582064872,-0.001594622,,0.99657994,7.687339348,,,
-0.003814583,0.9203057986216444,-0.001594622,,0.996708512,7.665502261,,,
-0.003813333,0.9203057986216444,-0.001929555,,0.996834625,7.677183799,,,
-0.003812083,0.9206421390368017,-0.001259688,,0.996958278,7.654897983,,,
-0.003810833,0.9206421390368017,-0.001594622,,0.997079471,7.666122373,,,
-0.003809583,0.9206421390368017,-0.001929555,,0.997198205,7.677116265,,,
-0.003808333,0.9209784794519589,-0.001594622,,0.997314477,7.654155185,,,
-0.003807083,0.9216511602822733,-0.002264488,,0.997428289,7.597250813,,,
-0.003805833,0.9206421390368017,-0.001929555,,0.99753964,7.708716303,,,
-0.003804583,0.9203057986216444,-0.001929555,,0.997648529,7.752502856,,,
-0.003803333,0.9213148198671161,-0.001594622,,0.997754957,7.661213488,,,
-0.003802083,0.9213148198671161,-0.001929555,,0.997858923,7.670834182,,,
-0.003800833,0.9209784794519589,-0.001929555,,0.997960427,7.713927886,,,
-0.003799583,0.9213148198671161,-0.001594622,,0.998059469,7.689386374,,,
-0.003798333,0.9216511602822733,-0.002264488,,0.998156048,7.664621927,,,
-0.003797083,0.9216511602822733,-0.001929555,,0.998250164,7.673327403,,,
-0.003795833,0.9219875006974305,-0.001929555,,0.998341817,7.648113567,,,
-0.003794583,0.9213148198671161,-0.001929555,,0.998431006,7.723737137,,,
-0.003793333,0.9213148198671161,-0.002264488,,0.998517732,7.731751781,,,
-0.003792083,0.9219875006974305,-0.001594622,,0.998601995,7.672175153,,,
-0.003790833,0.9223238411125877,-0.001929555,,0.998683793,7.64605901,,,
-0.003789583,0.9216511602822733,-0.001929555,,0.998763128,7.720746306,,,
-0.003788333,0.9216511602822733,-0.001594622,,0.998839998,7.727848046,,,
-0.003787083,0.9216511602822733,-0.001929555,,0.998914403,7.734721054,,,
-0.003785833,0.9216511602822733,-0.002599421,,0.998986344,7.741365416,,,
-0.003784583,0.9216511602822733,-0.002599421,,0.999055819,7.747781215,,,
-0.003783333,0.9216511602822733,-0.001929555,,0.99912283,7.753968529,,,
-0.003782083,0.9216511602822733,-0.001929555,,0.999187376,7.759927436,,,
-0.003780833,0.9219875006974305,-0.001259688,,0.999249456,7.731998704,,,
-0.003779583,0.9219875006974305,-0.001929555,,0.99930907,7.737503021,,,
-0.003778333,0.922660182,-0.001929555,,0.999366219,7.675468316,,,
-0.003777083,0.922660182,-0.001259688,,0.999420902,7.680519824,,,
-0.003775833,0.922660182,-0.001594622,,0.999473119,7.685343014,,,
-0.003774583,0.922660182,-0.001594622,,0.99952287,7.689937946,,,
-0.003773333,0.9229965219429022,-0.001259688,,0.999570155,7.660656172,,,
-0.003772083,0.9236692027732166,-0.001259688,,0.999614973,7.597502272,,,
-0.003770833,0.9236692027732166,-0.001259688,,0.999657325,7.601417036,,,
-0.003769583,0.9233328623580593,-0.001929555,,0.99969721,7.638747732,,,
-0.003768333,0.9236692027732166,-0.002934354,,0.999734629,7.608561718,,,
-0.003767083,0.9240055431883738,-0.002934354,,0.999769581,7.578149931,,,
-0.003765833,0.9236692027732166,-0.002934354,,0.999802066,7.614793561,,,
-0.003764583,0.9236692027732166,-0.002599421,,0.999832084,7.617567266,,,
-0.003763333,0.9233328623580593,-0.003269287,,0.999859636,7.653751636,,,
-0.003762083,0.922660182,-0.002599421,,0.99988472,7.723344172,,,
-0.003760833,0.9219875006974305,-0.002599421,,0.999907337,7.792705708,,,
-0.003759583,0.9213148198671161,-0.002599421,,0.999927487,7.861836771,,,
-0.003758333,0.9219875006974305,-0.001929555,,0.999945169,7.796194337,,,
-0.003757083,0.9223238411125877,-0.001929555,,0.999960385,7.763961937,,,
-0.003755833,0.922660182,-0.002599421,,0.999973133,7.731502857,,,
-0.003754583,0.9229965219429022,-0.002264488,,0.999983414,7.698816864,,,
-0.003753333,0.9229965219429022,-0.002599421,,0.999991227,7.699538057,,,
-0.003752083,0.922660182,-0.002264488,,0.999996573,7.733665656,,,
-0.003750833,0.9223238411125877,-0.002264488,,0.999999452,7.767565317,,,
-0.003749583,0.9223238411125877,-0.002934354,,0.999999863,7.767603246,,,
-0.003748333,0.9213148198671161,-0.002264488,,0.999997807,7.868315946,,,
-0.003747083,0.9213148198671161,-0.002264488,,0.999993283,7.86789918,,,
-0.003745833,0.9213148198671161,-0.001929555,,0.999986292,7.86725508,,,
-0.003744583,0.9213148198671161,-0.002599421,,0.999976834,7.86638364,,,
-0.003743333,0.9213148198671161,-0.002934354,,0.999964908,7.865284848,,,
-0.003742083,0.9209784794519589,-0.002934354,,0.999950515,7.897594396,,,
-0.003740833,0.9209784794519589,-0.002599421,,0.999933655,7.896041423,,,
-0.003739583,0.9213148198671161,-0.002934354,,0.999914328,7.860624209,,,
-0.003738333,0.9209784794519589,-0.002264488,,0.999892533,7.892253502,,,
-0.003737083,0.9209784794519589,-0.001594622,,0.999868271,7.890018507,,,
-0.003735833,0.9213148198671161,-0.002264488,,0.999841542,7.853916748,,,
-0.003734583,0.9213148198671161,-0.002264488,,0.999812346,7.851225956,,,
-0.003733333,0.9206421390368017,-0.003269287,,0.999780683,7.915590464,,,
-0.003732083,0.9206421390368017,-0.002934354,,0.999746554,7.912446854,,,
-0.003730833,0.9206421390368017,-0.00360422,,0.999709957,7.909075797,,,
-0.003729583,0.9203057986216444,-0.002934354,,0.999670894,7.939122366,,,
-0.003728333,0.9196331177913301,-0.002934354,,0.999629364,8.002590708,,,
-0.003727083,0.9192967773761728,-0.002934354,,0.999585368,8.032189483,,,
-0.003725833,0.9192967773761728,-0.001929555,,0.999538906,8.027914448,,,
-0.003724583,0.9199694582064872,-0.002264488,,0.999489977,7.956109653,,,
-0.003723333,0.9199694582064872,-0.001929555,,0.999438582,7.951376399,,,
-0.003722083,0.9192967773761728,-0.002599421,,0.999384721,8.01372501,,,
-0.003720833,0.9192967773761728,-0.002599421,,0.999328394,8.008540226,,,
-0.003719583,0.9192967773761728,-0.002264488,,0.999269601,8.003127851,,,
-0.003718333,0.9199694582064872,-0.001929555,,0.999208343,7.93016644,,,
-0.003717083,0.9199694582064872,-0.002264488,,0.999144619,7.924294387,,,
-0.003715833,0.9206421390368017,-0.001929555,,0.99907843,7.850864235,,,
-0.003714583,0.9206421390368017,-0.002264488,,0.999009776,7.844531547,,,
-0.003713333,0.9206421390368017,-0.002599421,,0.998938657,7.837970572,,,
-0.003712083,0.9206421390368017,-0.001929555,,0.998865073,7.83118123,,,
-0.003710833,0.9209784794519589,-0.001929555,,0.998789025,7.790488615,,,
-0.003709583,0.9209784794519589,-0.001929555,,0.998710512,7.783239634,,,
-0.003708333,0.9209784794519589,-0.002934354,,0.998629535,7.775761942,,,
-0.003707083,0.9209784794519589,-0.001929555,,0.998546094,7.768055445,,,
-0.003705833,0.9209784794519589,-0.002264488,,0.998460189,7.760120048,,,
-0.003704583,0.9203057986216444,-0.002264488,,0.99837182,7.81933344,,,
-0.003703333,0.9209784794519589,-0.002264488,,0.998280988,7.74356216,,,
-0.003702083,0.9209784794519589,-0.002934354,,0.998187693,7.734939463,,,
-0.003700833,0.9209784794519589,-0.001929555,,0.998091935,7.726087456,,,
-0.003699583,0.9213148198671161,-0.001929555,,0.997993715,7.683304373,,,
-0.003698333,0.9213148198671161,-0.002934354,,0.997893031,7.673990014,,,
-0.003697083,0.9206421390368017,-0.002264488,,0.997789886,7.731863006,,,
-0.003695833,0.9209784794519589,-0.002264488,,0.997684279,7.688384092,,,
-0.003694583,0.9209784794519589,-0.002934354,,0.99757621,7.678383833,,,
-0.003693333,0.9206421390368017,-0.002264488,,0.997465679,7.701873059,,,
-0.003692083,0.9203057986216444,-0.002264488,,0.997352688,7.725139788,,,
-0.003690833,0.9203057986216444,-0.002934354,,0.997237236,7.714456919,,,
-0.003689583,0.9203057986216444,-0.002934354,,0.997119323,7.703543818,,,
-0.003688333,0.9203057986216444,-0.002934354,,0.996998949,7.692400349,,,
-0.003687083,0.9196331177913301,-0.003269287,,0.996876116,7.748505252,,,
-0.003685833,0.9192967773761728,-0.002934354,,0.996750823,7.770652791,,,
-0.003684583,0.9189604369610156,-0.003269287,,0.996623071,7.792578357,,,
-0.003683333,0.9192967773761728,-0.002264488,,0.996492859,7.746777225,,,
-0.003682083,0.9196331177913301,-0.002264488,,0.996360189,7.700736353,,,
-0.003680833,0.9196331177913301,-0.002934354,,0.99622506,7.688216824,,,
-0.003679583,0.9196331177913301,-0.002264488,,0.996087474,7.675466065,,,
-0.003678333,0.9192967773761728,-0.003269287,,0.995947429,7.696254818,,,
-0.003677083,0.9186240965458584,-0.002934354,,0.995804928,7.75059742,,,
-0.003675833,0.9186240965458584,-0.002599421,,0.995659969,7.737166762,,,
-0.003674583,0.9189604369610156,-0.002599421,,0.995512553,7.689718822,,,
-0.003673333,0.9186240965458584,-0.002934354,,0.995362681,7.709610391,,,
-0.003672083,0.917951416,-0.002599421,,0.995210353,7.763076159,,,
-0.003670833,0.9182877561307011,-0.002934354,,0.99505557,7.714927301,,,
-0.003669583,0.9182877561307011,-0.002264488,,0.994898331,7.700342114,,,
-0.003668333,0.9176150753003868,-0.002599421,,0.994738638,7.753148379,,,
-0.003667083,0.9172787348852295,-0.002599421,,0.99457649,7.771926635,,,
-0.003665833,0.9172787348852295,-0.002599421,,0.994411888,7.756660411,,,
-0.003664583,0.9169423944700723,-0.002934354,,0.994244833,7.774990186,,,
-0.003663333,0.9172787348852295,-0.002934354,,0.994075324,7.725429573,,,
-0.003662083,0.9169423944700723,-0.003939154,,0.993903362,7.743304922,,,
-0.003660833,0.9162697136397578,-0.002934354,,0.993728949,7.794805121,,,
-0.003659583,0.9159333732246007,-0.002599421,,0.993552083,7.812243663,,,
-0.003658333,0.9159333732246007,-0.002934354,,0.993372766,7.795602523,,,
-0.003657083,0.9152606923942862,-0.00360422,,0.993190997,7.846457037,,,
-0.003655833,0.9155970328094435,-0.002599421,,0.993006778,7.795490148,,,
-0.003654583,0.914924352,-0.003269287,,0.992820109,7.845908502,,,
-0.003653333,0.9145880115639718,-0.002599421,,0.992630991,7.862234786,,,
-0.003652083,0.9145880115639718,-0.002599421,,0.992439423,7.844449678,,,
-0.003650833,0.914924352,-0.002599421,,0.992245406,7.79253333,,,
-0.003649583,0.9145880115639718,-0.002599421,,0.992048941,7.808176213,,,
-0.003648333,0.9145880115639718,-0.002599421,,0.991850028,7.7896874,,,
-0.003647083,0.9145880115639718,-0.002264488,,0.991648668,7.770963559,,,
-0.003645833,0.914924352,-0.001594622,,0.991444861,7.718080185,,,
-0.003644583,0.9152606923942862,-0.002264488,,0.991238608,7.664947191,,,
-0.003643333,0.9152606923942862,-0.002264488,,0.991029909,7.645502546,,,
-0.003642083,0.9152606923942862,-0.003269287,,0.990818765,7.625821737,,,
-0.003640833,0.9145880115639718,-0.003269287,,0.990605176,7.673810566,,,
-0.003639583,0.9139153307336574,-0.002934354,,0.990389143,7.721592356,,,
-0.003638333,0.9142516711488146,-0.002599421,,0.990170666,7.667263605,,,
-0.003637083,0.9135789903185002,-0.002599421,,0.989949746,7.714609379,,,
-0.003635833,0.9145880115639718,-0.002264488,,0.989726384,7.591832792,,,
-0.003634583,0.9142516711488146,-0.002264488,,0.989500579,7.604736119,,,
-0.003633333,0.9139153307336574,-0.002264488,,0.989272333,7.61741734,,,
-0.003632083,0.9139153307336574,-0.003269287,,0.989041646,7.595869748,,,
-0.003630833,0.9132426499033429,-0.003269287,,0.988808518,7.64211343,,,
-0.003629583,0.9132426499033429,-0.002599421,,0.988572951,7.620105454,,,
-0.003628333,0.9129063094881857,-0.00360422,,0.988334945,7.631889956,,,
-0.003627083,0.9125699690730286,-0.002264488,,0.9880945,7.643452199,,,
-0.003625833,0.9122336286578713,-0.003269287,,0.987851617,7.654792162,,,
-0.003624583,0.9118972882427141,-0.002934354,,0.987606296,7.665909822,,,
-0.003623333,0.9118972882427141,-0.002599421,,0.987358539,7.642740483,,,
-0.003622083,0.9118972882427141,-0.00360422,,0.987108346,7.619331516,,,
-0.003620833,0.9118972882427141,-0.00360422,,0.986855716,7.595682623,,,
-0.003619583,0.9112246074123997,-0.002599421,,0.986600652,7.639975176,,,
-0.003618333,0.9112246074123997,-0.002264488,,0.986343154,7.615863325,,,
-0.003617083,0.9112246074123997,-0.002934354,,0.986083222,7.591510813,,,
-0.003615833,0.9108882669972425,-0.002934354,,0.985820857,7.601035132,,,
-0.003614583,0.9105519265820853,-0.002934354,,0.985556059,7.610336499,,,
-0.003613333,0.9105519265820853,-0.002934354,,0.98528883,7.585278638,,,
-0.003612083,0.9105519265820853,-0.002934354,,0.985019169,7.559979034,,,
-0.003610833,0.9105519265820853,-0.003269287,,0.984747078,7.534437361,,,
-0.003609583,0.9095429053366136,-0.00360422,,0.984472558,7.611146881,,,
-0.003608333,0.9095429053366136,-0.003939154,,0.984195608,7.585148931,,,
-0.003607083,0.9092065649214565,-0.002934354,,0.98391623,7.593092037,,,
-0.003605833,0.9088702245062992,-0.002599421,,0.983634424,7.600811606,,,
-0.003604583,0.908533884,-0.003269287,,0.983350191,7.608307566,,,
-0.003603333,0.908533884,-0.002934354,,0.983063532,7.581366348,,,
-0.003602083,0.9081975436759848,-0.002934354,,0.982774447,7.588404807,,,
-0.003600833,0.9078612032608275,-0.002934354,,0.982482937,7.595219342,,,
-0.003599583,0.9081975436759848,-0.00360422,,0.982189003,7.533321949,,,
-0.003598333,0.9078612032608275,-0.003269287,,0.981892646,7.539667717,,,
-0.003597083,0.9068521820153559,-0.003939154,,0.981593866,7.614318571,,,
-0.003595833,0.9065158416001987,-0.003939154,,0.981292664,7.620236565,,,
-0.003594583,0.9055068203547271,-0.002934354,,0.980989041,7.694501897,,,
-0.003593333,0.9055068203547271,-0.002599421,,0.980682997,7.665695927,,,
-0.003592083,0.9051704799395699,-0.002264488,,0.980374533,7.670951344,,,
-0.003590833,0.9055068203547271,-0.003269287,,0.980063651,7.607345754,,,
-0.003589583,0.9048341395244126,-0.002599421,,0.97975035,7.646459186,,,
-0.003588333,0.9044977991092554,-0.003939154,,0.979434632,7.651029529,,,
-0.003587083,0.9044977991092554,-0.003269287,,0.979116497,7.621023476,,,
-0.003585833,0.9041614586940983,-0.00360422,,0.978795947,7.625132502,,,
-0.003584583,0.903825118,-0.003269287,,0.978472981,7.629016229,,,
-0.003583333,0.9034887778637838,-0.003269287,,0.978147601,7.632674538,,,
-0.003582083,0.9031524374486266,-0.002934354,,0.977819807,7.636107308,,,
-0.003580833,0.9031524374486266,-0.002934354,,0.977489601,7.60490582,,,
-0.003579583,0.9024797566183121,-0.003939154,,0.977156983,7.642295725,,,
-0.003578333,0.9024797566183121,-0.004274087,,0.976821954,7.610619002,,,
-0.003577083,0.9018070757879977,-0.003939154,,0.976484515,7.647580442,,,
-0.003575833,0.9014707353728405,-0.00360422,,0.976144666,7.649883577,,,
-0.003574583,0.9011343949576833,-0.003269287,,0.975802409,7.651960378,,,
-0.003573333,0.9011343949576833,-0.002934354,,0.975457744,7.619330436,,,
-0.003572083,0.900798055,-0.002934354,,0.975110672,7.620941862,,,
-0.003570833,0.9004617141273689,-0.003269287,,0.974761194,7.622326423,,,
-0.003569583,0.8997890332970544,-0.002934354,,0.974409311,7.658001329,,,
-0.003568333,0.9001253737122117,-0.003939154,,0.974055024,7.589884414,,,
-0.003567083,0.8994526928818972,-0.004943953,,0.973698334,7.62511737,,,
-0.003565833,0.8987800120515828,-0.002934354,,0.973339241,7.660148226,,,
-0.003564583,0.8987800120515828,-0.002599421,,0.972977746,7.6258408,,,
-0.003563333,0.8984436716364256,-0.003269287,,0.972613851,7.625860862,,,
-0.003562083,0.8981073312212684,-0.00360422,,0.972247555,7.625652929,,,
-0.003560833,0.8981073312212684,-0.002934354,,0.971878861,7.590609591,,,
-0.003559583,0.8977709908061111,-0.00360422,,0.971507769,7.589931927,,,
-0.003558333,0.8974346503909539,-0.002934354,,0.97113428,7.589025642,,,
-0.003557083,0.8970983099757968,-0.002934354,,0.970758394,7.587890554,,,
-0.003555833,0.8974346503909539,-0.002599421,,0.970380114,7.517205104,,,
-0.003554583,0.8974346503909539,-0.002599421,,0.969999439,7.480910355,,,
-0.003553333,0.8974346503909539,-0.003269287,,0.96961637,7.444358645,,,
-0.003552083,0.8974346503909539,-0.002934354,,0.96923091,7.407549491,,,
-0.003550833,0.8974346503909539,-0.004274087,,0.968843057,7.370482401,,,
-0.003549583,0.8960892887303251,-0.004274087,,0.968452815,7.472075543,,,
-0.003548333,0.8954166079000107,-0.004274087,,0.968060182,7.504034947,,,
-0.003547083,0.8947439270696962,-0.00360422,,0.967665161,7.535792047,,,
-0.003545833,0.8947439270696962,-0.003269287,,0.967267753,7.497802496,,,
-0.003544583,0.8940712462393818,-0.00360422,,0.966867958,7.529126471,,,
-0.003543333,0.8933985654090674,-0.003939154,,0.966465777,7.560248182,,,
-0.003542083,0.8927258845787529,-0.003269287,,0.966061211,7.5911677,,,
-0.003540833,0.8920532037484386,-0.002934354,,0.965654262,7.621885098,,,
-0.003539583,0.8920532037484386,-0.003939154,,0.96524493,7.582710271,,,
-0.003538333,0.8917168633332813,-0.00460902,,0.964833217,7.578133934,,,
-0.003537083,0.8910441825029669,-0.003939154,,0.964419123,7.608200461,,,
-0.003535833,0.8907078420878096,-0.003939154,,0.964002649,7.603174838,,,
-0.003534583,0.8900351612574953,-0.003939154,,0.963583797,7.632821934,,,
